cost_x	cost_y	X0	Y0	Rel_dens
0.05	0.5	0.5	0.3	1.2122104327262596e10
0.05	0.5	0.5	0.4	1.1866143843334923e10
0.05	0.5	0.5	0.5	1.1542922299054808e10
0.05	0.5	0.5	0.6	1.115364232930434e10
0.05	0.5	0.5	0.7	1.0704326410441238e10
0.05	0.5	0.5	0.8	1.0196985892748547e10
0.05	0.5	0.5	0.9	9.614623323562778e9
0.05	0.5	0.5	1.0	8.98452273608448e9
0.05	0.5	0.6	0.0	1.2135927764575243e10
0.05	0.5	0.6	0.1	1.2104517729887133e10
0.05	0.5	0.6	0.2	1.2006814566960442e10
0.05	0.5	0.6	0.3	1.1823795929317204e10
0.05	0.5	0.6	0.4	1.15669913019807e10
0.05	0.5	0.6	0.5	1.1245669863995926e10
0.05	0.5	0.6	0.6	1.085986632253812e10
0.05	0.5	0.6	0.7	1.0423905965711594e10
0.05	0.5	0.6	0.8	9.917195544219082e9
0.05	0.5	0.6	0.9	9.34162804783075e9
0.05	0.5	0.6	1.0	8.701357247926422e9
0.05	0.5	0.7	0.0	1.1752013832866756e10
0.05	0.5	0.7	0.1	1.171798175864201e10
0.05	0.5	0.7	0.2	1.1617420310349558e10
0.05	0.5	0.7	0.3	1.1431806881269674e10
0.05	0.5	0.7	0.4	1.120482338942438e10
0.05	0.5	0.7	0.5	1.0877490039825722e10
0.05	0.5	0.7	0.6	1.049320488415798e10
0.05	0.5	0.7	0.7	1.0071299288093388e10
0.05	0.5	0.7	0.8	9.53838335453566e9
0.05	0.5	0.7	0.9	8.975134263256735e9
0.05	0.5	0.7	1.0	8.342320821266561e9
0.05	0.5	0.8	0.0	1.129652822269692e10
0.05	0.5	0.8	0.1	1.1266737241171328e10
0.05	0.5	0.8	0.2	1.116651135000645e10
0.05	0.5	0.8	0.3	1.0987185545050514e10
0.05	0.5	0.8	0.4	1.0755524907096935e10
0.05	0.5	0.8	0.5	1.0440156979327713e10
0.05	0.5	0.8	0.6	1.0046572461951464e10
0.05	0.5	0.8	0.7	9.621236755079166e9
0.05	0.5	0.8	0.8	9.116359388952442e9
0.05	0.5	0.8	0.9	8.539172155301516e9
0.05	0.5	0.8	1.0	7.90845364722451e9
0.05	0.5	0.9	0.0	1.078221804560226e10
0.05	0.5	0.9	0.1	1.0742310988404469e10
0.05	0.5	0.9	0.2	1.064536628433094e10
0.05	0.5	0.9	0.3	1.0467871887268415e10
0.05	0.5	0.9	0.4	1.0228003228068512e10
0.05	0.5	0.9	0.5	9.918003020774336e9
0.05	0.5	0.9	0.6	9.544391466989044e9
0.05	0.5	0.9	0.7	9.106654752146332e9
0.05	0.5	0.9	0.8	8.603244055817316e9
0.05	0.5	0.9	0.9	8.036723587356003e9
0.05	0.5	0.9	1.0	7.412470805796717e9
0.05	0.5	1.0	0.0	1.018736022794954e10
0.05	0.5	1.0	0.1	1.01604694981035e10
0.05	0.5	1.0	0.2	1.0062682950549355e10
0.05	0.5	1.0	0.3	9.888890749697853e9
0.05	0.5	1.0	0.4	9.650948788605211e9
0.05	0.5	1.0	0.5	9.346291623058537e9
0.05	0.5	1.0	0.6	8.96928229018083e9
0.05	0.5	1.0	0.7	8.53869231797199e9
0.05	0.5	1.0	0.8	8.030112476984731e9
0.05	0.5	1.0	0.9	7.476463939652544e9
0.05	0.5	1.0	1.0	6.870355169009377e9
0.09	0.001	0.0	0.0	-1.0e6
0.09	0.001	0.0	0.1	5.581117203033619e7
0.09	0.001	0.0	0.2	7.927205809085268e9
0.09	0.001	0.0	0.3	9.31621073631009e9
0.09	0.001	0.0	0.4	9.824704341073645e9
0.09	0.001	0.0	0.5	9.979150467714516e9
0.09	0.001	0.0	0.6	9.927017965337772e9
0.09	0.001	0.0	0.7	9.728534573473143e9
0.09	0.001	0.0	0.8	9.412594591235449e9
0.09	0.001	0.0	0.9	8.997301421445692e9
0.09	0.001	0.0	1.0	8.488346989753393e9
0.09	0.001	0.1	0.0	-3.559007601833077e7
0.09	0.001	0.1	0.1	5.094161622436811e8
0.09	0.001	0.1	0.2	7.809726981523946e9
0.09	0.001	0.1	0.3	9.177301430176651e9
0.09	0.001	0.1	0.4	9.732006036793459e9
0.09	0.001	0.1	0.5	9.919904047729445e9
0.09	0.001	0.1	0.6	9.889570403551712e9
0.09	0.001	0.1	0.7	9.70636483343983e9
0.09	0.001	0.1	0.8	9.401798177627684e9
0.09	0.001	0.1	0.9	8.995227783472364e9
0.09	0.001	0.1	1.0	8.496248266368683e9
0.09	0.001	0.2	0.0	-1.3826710117424083e8
0.09	0.001	0.2	0.1	1.3392456991146243e8
0.09	0.001	0.2	0.2	6.992314767059093e9
0.09	0.001	0.2	0.3	8.731968200707615e9
0.09	0.001	0.2	0.4	9.447835121408173e9
0.09	0.001	0.2	0.5	9.717959089853779e9
0.09	0.001	0.2	0.6	9.734393687267324e9
0.09	0.001	0.2	0.7	9.58007027628845e9
0.09	0.001	0.2	0.8	9.295058393102297e9
0.09	0.001	0.2	0.9	8.902904117156986e9
0.09	0.001	0.2	1.0	8.415851329094295e9
0.09	0.001	0.3	0.0	-3.074789813585582e8
0.09	0.001	0.3	0.1	6.51015362876122e7
0.09	0.001	0.3	0.2	5.654822035518852e9
0.09	0.001	0.3	0.3	7.984412225994343e9
0.09	0.001	0.3	0.4	8.96162903803592e9
0.09	0.001	0.3	0.5	9.36515770588057e9
0.09	0.001	0.3	0.6	9.456444615890146e9
0.09	0.001	0.3	0.7	9.347175105546963e9
0.09	0.001	0.3	0.8	9.091728169164822e9
0.09	0.001	0.3	0.9	8.720054924121214e9
0.09	0.001	0.3	1.0	8.24784603648506e9
0.09	0.001	0.4	0.0	-5.417386606381158e8
0.09	0.001	0.4	0.1	5.3461734622697115e7
0.09	0.001	0.4	0.2	3.897830844901214e9
0.09	0.001	0.4	0.3	6.986384481101858e9
0.09	0.001	0.4	0.4	8.279721332335283e9
0.09	0.001	0.4	0.5	8.858166910589085e9
0.09	0.001	0.4	0.6	9.051930797431744e9
0.09	0.001	0.4	0.7	9.005409223428633e9
0.09	0.001	0.4	0.8	8.790661195800755e9
0.09	0.001	0.4	0.9	8.446224199898485e9
0.09	0.001	0.4	1.0	7.994352922288536e9
0.09	0.001	0.5	0.0	-8.403899120548365e8
0.09	0.001	0.5	0.1	5.241904682873583e7
0.09	0.001	0.5	0.2	6.738919520441778e8
0.09	0.001	0.5	0.3	5.821765811854317e9
0.09	0.001	0.5	0.4	7.431181317177895e9
0.09	0.001	0.5	0.5	8.204213339705126e9
0.09	0.001	0.5	0.6	8.520355280913795e9
0.09	0.001	0.5	0.7	8.552786807969027e9
0.09	0.001	0.5	0.8	8.38986791142639e9
0.09	0.001	0.5	0.9	8.082064889621172e9
0.09	0.001	0.5	1.0	7.655456728967091e9
0.09	0.001	0.6	0.0	1.2273273980924606e7
0.09	0.001	0.6	0.1	5.834845429453349e7
0.09	0.001	0.6	0.2	3.838093823860507e8
0.09	0.001	0.6	0.3	4.5773047474846e9
0.09	0.001	0.6	0.4	6.471144594120017e9
0.09	0.001	0.6	0.5	7.423977547800526e9
0.09	0.001	0.6	0.6	7.873027547190695e9
0.09	0.001	0.6	0.7	7.991896429744992e9
0.09	0.001	0.6	0.8	7.894132460910596e9
0.09	0.001	0.6	0.9	7.624157016401812e9
0.09	0.001	0.6	1.0	7.228790311889107e9
0.09	0.001	0.7	0.0	2.1389874865881205e7
0.09	0.001	0.7	0.1	6.397596364719701e7
0.09	0.001	0.7	0.2	3.0001698544536996e8
0.09	0.001	0.7	0.3	3.3014501431102276e9
0.09	0.001	0.7	0.4	5.45054948769779e9
0.09	0.001	0.7	0.5	6.544639158734429e9
0.09	0.001	0.7	0.6	7.111802778589691e9
0.09	0.001	0.7	0.7	7.332846032106075e9
0.09	0.001	0.7	0.8	7.293043078778572e9
0.09	0.001	0.7	0.9	7.07845852926732e9
0.09	0.001	0.7	1.0	6.717949028884192e9
0.09	0.001	0.8	0.0	2.6488932761657238e7
0.09	0.001	0.8	0.1	7.55346407154715e7
0.09	0.001	0.8	0.2	2.7503723323938704e8
0.09	0.001	0.8	0.3	1.8352106805010805e9
0.09	0.001	0.8	0.4	4.445188330370483e9
0.09	0.001	0.8	0.5	5.611236812118504e9
0.09	0.001	0.8	0.6	6.266983024152077e9
0.09	0.001	0.8	0.7	6.567183358872603e9
0.09	0.001	0.8	0.8	6.6033818762381315e9
0.09	0.001	0.8	0.9	6.438935324877701e9
0.09	0.001	0.8	1.0	6.124405855225609e9
0.09	0.001	0.9	0.0	3.2823410391804695e7
0.09	0.001	0.9	0.1	8.82194426619091e7
0.09	0.001	0.9	0.2	2.5563728997357988e8
0.09	0.001	0.9	0.3	1.1696027267254415e9
0.09	0.001	0.9	0.4	3.5212993684097605e9
0.09	0.001	0.9	0.5	4.666873582814535e9
0.09	0.001	0.9	0.6	5.364887802055814e9
0.09	0.001	0.9	0.7	5.740024388808507e9
0.09	0.001	0.9	0.8	5.830273142190605e9
0.09	0.001	0.9	0.9	5.725817186051743e9
0.09	0.001	0.9	1.0	5.445535241866847e9
0.09	0.001	1.0	0.0	3.607906686129618e7
0.09	0.001	1.0	0.1	1.0793260817824078e8
0.09	0.001	1.0	0.2	2.560331249495287e8
0.09	0.001	1.0	0.3	9.185950095591373e8
0.09	0.001	1.0	0.4	2.70923549380957e9
0.09	0.001	1.0	0.5	3.744965542948606e9
0.09	0.001	1.0	0.6	4.430606547947739e9
0.09	0.001	1.0	0.7	4.829300911462944e9
0.09	0.001	1.0	0.8	4.988332859302466e9
0.09	0.001	1.0	0.9	4.923328160513741e9
0.09	0.001	1.0	1.0	4.687585907228228e9
0.09	0.01	0.0	0.0	-1.0e6
0.09	0.01	0.0	0.1	1.0700675816320942e10
0.09	0.01	0.0	0.2	1.1271122858550714e10
0.09	0.01	0.0	0.3	1.1373190859117136e10
0.09	0.01	0.0	0.4	1.1304880136776138e10
0.09	0.01	0.0	0.5	1.112534229971778e10
0.09	0.01	0.0	0.6	1.0852614048546686e10
0.09	0.01	0.0	0.7	1.0498325873164928e10
0.09	0.01	0.0	0.8	1.0067753650659431e10
0.09	0.01	0.0	0.9	9.559803801162907e9
0.09	0.01	0.0	1.0	8.982676348481272e9
0.09	0.01	0.1	0.0	4.9131576961318925e6
0.09	0.01	0.1	0.1	1.111036752538943e10
0.09	0.01	0.1	0.2	1.146487881179559e10
0.09	0.01	0.1	0.3	1.1508080522365095e10
0.09	0.01	0.1	0.4	1.1409544441775597e10
0.09	0.01	0.1	0.5	1.1209463133144382e10
0.09	0.01	0.1	0.6	1.09250466960997e10
0.09	0.01	0.1	0.7	1.0560983689963104e10
0.09	0.01	0.1	0.8	1.0123606380655243e10
0.09	0.01	0.1	0.9	9.613479679799795e9
0.09	0.01	0.1	1.0	9.036433967560478e9
0.09	0.01	0.2	0.0	9.736913743114437e9
0.09	0.01	0.2	0.1	1.0937554513920147e10
0.09	0.01	0.2	0.2	1.1382617200884024e10
0.09	0.01	0.2	0.3	1.1475134137242817e10
0.09	0.01	0.2	0.4	1.1385919200433193e10
0.09	0.01	0.2	0.5	1.1187911529604313e10
0.09	0.01	0.2	0.6	1.0900720352439941e10
0.09	0.01	0.2	0.7	1.0534629017758434e10
0.09	0.01	0.2	0.8	1.0094733513704628e10
0.09	0.01	0.2	0.9	9.584577225431232e9
0.09	0.01	0.2	1.0	9.005952095027142e9
0.09	0.01	0.3	0.0	9.765483837510826e9
0.09	0.01	0.3	0.1	1.0661860655542894e10
0.09	0.01	0.3	0.2	1.1127849050864834e10
0.09	0.01	0.3	0.3	1.1283622836713036e10
0.09	0.01	0.3	0.4	1.1240099953923481e10
0.09	0.01	0.3	0.5	1.105875890756572e10
0.09	0.01	0.3	0.6	1.078078296344627e10
0.09	0.01	0.3	0.7	1.0419066985417192e10
0.09	0.01	0.3	0.8	9.982849707910484e9
0.09	0.01	0.3	0.9	9.474017651245209e9
0.09	0.01	0.3	1.0	8.895847384240376e9
0.09	0.01	0.4	0.0	9.620223390418728e9
0.09	0.01	0.4	0.1	1.0348469889964083e10
0.09	0.01	0.4	0.2	1.0789151256555506e10
0.09	0.01	0.4	0.3	1.0979875478084589e10
0.09	0.01	0.4	0.4	1.098168601995271e10
0.09	0.01	0.4	0.5	1.08323012625825e10
0.09	0.01	0.4	0.6	1.0567390522586212e10
0.09	0.01	0.4	0.7	1.021710296844227e10
0.09	0.01	0.4	0.8	9.787821853425434e9
0.09	0.01	0.4	0.9	9.283335557330935e9
0.09	0.01	0.4	1.0	8.708828734296362e9
0.09	0.01	0.5	0.0	9.379270388595709e9
0.09	0.01	0.5	0.1	9.990446628069378e9
0.09	0.01	0.5	0.2	1.0391073133057793e10
0.09	0.01	0.5	0.3	1.059401528559613e10
0.09	0.01	0.5	0.4	1.0619872667959707e10
0.09	0.01	0.5	0.5	1.0500848394713448e10
0.09	0.01	0.5	0.6	1.0262690431994223e10
0.09	0.01	0.5	0.7	9.93194053094629e9
0.09	0.01	0.5	0.8	9.507931106507763e9
0.09	0.01	0.5	0.9	9.01301326625574e9
0.09	0.01	0.5	1.0	8.445554315401201e9
0.09	0.01	0.6	0.0	9.053985358300165e9
0.09	0.01	0.6	0.1	9.584624471371445e9
0.09	0.01	0.6	0.2	9.950497367933374e9
0.09	0.01	0.6	0.3	1.0143884926554386e10
0.09	0.01	0.6	0.4	1.0188510507808472e10
0.09	0.01	0.6	0.5	1.0093270801159086e10
0.09	0.01	0.6	0.6	9.880248316942537e9
0.09	0.01	0.6	0.7	9.558929269427696e9
0.09	0.01	0.6	0.8	9.15590048564214e9
0.09	0.01	0.6	0.9	8.66614098301318e9
0.09	0.01	0.6	1.0	8.105190140603392e9
0.09	0.01	0.7	0.0	8.66127763715007e9
0.09	0.01	0.7	0.1	9.124774699552551e9
0.09	0.01	0.7	0.2	9.451965298079836e9
0.09	0.01	0.7	0.3	9.639753637664871e9
0.09	0.01	0.7	0.4	9.683521150842247e9
0.09	0.01	0.7	0.5	9.604538308344288e9
0.09	0.01	0.7	0.6	9.412435334731344e9
0.09	0.01	0.7	0.7	9.11432203234928e9
0.09	0.01	0.7	0.8	8.718983996602478e9
0.09	0.01	0.7	0.9	8.243708380759431e9
0.09	0.01	0.7	1.0	7.69279764396396e9
0.09	0.01	0.8	0.0	8.195385319018776e9
0.09	0.01	0.8	0.1	8.614860801940708e9
0.09	0.01	0.8	0.2	8.91305354946563e9
0.09	0.01	0.8	0.3	9.080145504682873e9
0.09	0.01	0.8	0.4	9.123225987376598e9
0.09	0.01	0.8	0.5	9.05258248617643e9
0.09	0.01	0.8	0.6	8.86922870007567e9
0.09	0.01	0.8	0.7	8.5865369272944975e9
0.09	0.01	0.8	0.8	8.211353913470216e9
0.09	0.01	0.8	0.9	7.74365268200549e9
0.09	0.01	0.8	1.0	7.2064229052774515e9
0.09	0.01	0.9	0.0	7.662343504078018e9
0.09	0.01	0.9	0.1	8.045396293708199e9
0.09	0.01	0.9	0.2	8.306842333174935e9
0.09	0.01	0.9	0.3	8.461268714820286e9
0.09	0.01	0.9	0.4	8.514282112087907e9
0.09	0.01	0.9	0.5	8.436828908784486e9
0.09	0.01	0.9	0.6	8.264318581526935e9
0.09	0.01	0.9	0.7	8.001139577807728e9
0.09	0.01	0.9	0.8	7.632193498866457e9
0.09	0.01	0.9	0.9	7.183030818012003e9
0.09	0.01	0.9	1.0	6.646385065564758e9
0.09	0.01	1.0	0.0	7.0558475667564335e9
0.09	0.01	1.0	0.1	7.421961392169936e9
0.09	0.01	1.0	0.2	7.659789534281044e9
0.09	0.01	1.0	0.3	7.798161234239006e9
0.09	0.01	1.0	0.4	7.831965178182306e9
0.09	0.01	1.0	0.5	7.765074425303565e9
0.09	0.01	1.0	0.6	7.594630687156149e9
0.09	0.01	1.0	0.7	7.331515614997687e9
0.09	0.01	1.0	0.8	6.988202617348321e9
0.09	0.01	1.0	0.9	6.544618803213101e9
0.09	0.01	1.0	1.0	6.022201997295059e9
0.09	0.05	0.0	0.0	-1.0e6
0.09	0.05	0.0	0.1	1.210242541284151e10
0.09	0.05	0.0	0.2	1.219195766048449e10
0.09	0.05	0.0	0.3	1.2114049161254694e10
0.09	0.05	0.0	0.4	1.1935096582595865e10
0.09	0.05	0.0	0.5	1.167463894563103e10
0.09	0.05	0.0	0.6	1.1348049172512486e10
0.09	0.05	0.0	0.7	1.0950465586913464e10
0.09	0.05	0.0	0.8	1.0469614002373323e10
0.09	0.05	0.0	0.9	9.93917920049923e9
0.09	0.05	0.0	1.0	9.33747815178323e9
0.09	0.05	0.1	0.0	1.2281815023925604e10
0.09	0.05	0.1	0.1	1.2496499626761702e10
0.09	0.05	0.1	0.2	1.245104106276323e10
0.09	0.05	0.1	0.3	1.230467358428921e10
0.09	0.05	0.1	0.4	1.2084140225199055e10
0.09	0.05	0.1	0.5	1.180201975702786e10
0.09	0.05	0.1	0.6	1.14517976149426e10
0.09	0.05	0.1	0.7	1.1040138907183151e10
0.09	0.05	0.1	0.8	1.0555559040253933e10
0.09	0.05	0.1	0.9	1.0012964642926521e10
0.09	0.05	0.1	1.0	9.40438340554048e9
0.09	0.05	0.2	0.0	1.2377675507181767e10
0.09	0.05	0.2	0.1	1.2520846325175186e10
0.09	0.05	0.2	0.2	1.2491999904577526e10
0.09	0.05	0.2	0.3	1.2348890964588072e10
0.09	0.05	0.2	0.4	1.2119656364575287e10
0.09	0.05	0.2	0.5	1.1824449336350992e10
0.09	0.05	0.2	0.6	1.1460370096235847e10
0.09	0.05	0.2	0.7	1.1033299434554768e10
0.09	0.05	0.2	0.8	1.0558625303829952e10
0.09	0.05	0.2	0.9	9.996804639741776e9
0.09	0.05	0.2	1.0	9.389565941099815e9
0.09	0.05	0.3	0.0	1.2300757878732658e10
0.09	0.05	0.3	0.1	1.2406033777784956e10
0.09	0.05	0.3	0.2	1.2388066375405706e10
0.09	0.05	0.3	0.3	1.2263980146980309e10
0.09	0.05	0.3	0.4	1.2043244729729431e10
0.09	0.05	0.3	0.5	1.1750703466653885e10
0.09	0.05	0.3	0.6	1.1387623427751396e10
0.09	0.05	0.3	0.7	1.096359666705465e10
0.09	0.05	0.3	0.8	1.0475418569573711e10
0.09	0.05	0.3	0.9	9.92132867595514e9
0.09	0.05	0.3	1.0	9.298744780129702e9
0.09	0.05	0.4	0.0	1.2127660296671585e10
0.09	0.05	0.4	0.1	1.221057632446183e10
0.09	0.05	0.4	0.2	1.2193248611906788e10
0.09	0.05	0.4	0.3	1.207672462146599e10
0.09	0.05	0.4	0.4	1.1867374967108894e10
0.09	0.05	0.4	0.5	1.1580141978361874e10
0.09	0.05	0.4	0.6	1.122260859241586e10
0.09	0.05	0.4	0.7	1.0797168572770935e10
0.09	0.05	0.4	0.8	1.031037596745072e10
0.09	0.05	0.4	0.9	9.754945694437878e9
0.09	0.05	0.4	1.0	9.147142090433815e9
0.09	0.05	0.5	0.0	1.18719279790004e10
0.09	0.05	0.5	0.1	1.1939026952109829e10
0.09	0.05	0.5	0.2	1.191545163626818e10
0.09	0.05	0.5	0.3	1.1804077213319162e10
0.09	0.05	0.5	0.4	1.1602427044892784e10
0.09	0.05	0.5	0.5	1.1326100062510542e10
0.09	0.05	0.5	0.6	1.097236145163535e10
0.09	0.05	0.5	0.7	1.055163222851025e10
0.09	0.05	0.5	0.8	1.0063265901325417e10
0.09	0.05	0.5	0.9	9.511233936812561e9
0.09	0.05	0.5	1.0	8.899937635545237e9
0.09	0.05	0.6	0.0	1.154681399614057e10
0.09	0.05	0.6	0.1	1.159948915478403e10
0.09	0.05	0.6	0.2	1.1573623945338343e10
0.09	0.05	0.6	0.3	1.1460923628601006e10
0.09	0.05	0.6	0.4	1.1266455629191008e10
0.09	0.05	0.6	0.5	1.0995577486814114e10
0.09	0.05	0.6	0.6	1.0651933575087791e10
0.09	0.05	0.6	0.7	1.0231456630034904e10
0.09	0.05	0.6	0.8	9.751539173205742e9
0.09	0.05	0.6	0.9	9.199814711623724e9
0.09	0.05	0.6	1.0	8.590150709118458e9
0.09	0.05	0.7	0.0	1.1149376552187672e10
0.09	0.05	0.7	0.1	1.1191624946160204e10
0.09	0.05	0.7	0.2	1.1157779613428862e10
0.09	0.05	0.7	0.3	1.1047607090323061e10
0.09	0.05	0.7	0.4	1.0853185332919771e10
0.09	0.05	0.7	0.5	1.0589669570544744e10
0.09	0.05	0.7	0.6	1.0247317781195072e10
0.09	0.05	0.7	0.7	9.845574548732738e9
0.09	0.05	0.7	0.8	9.358096323314362e9
0.09	0.05	0.7	0.9	8.818999121043877e9
0.09	0.05	0.7	1.0	8.208708544246892e9
0.09	0.05	0.8	0.0	1.0680526786063005e10
0.09	0.05	0.8	0.1	1.0722185741608622e10
0.09	0.05	0.8	0.2	1.0687356381798666e10
0.09	0.05	0.8	0.3	1.0571086516505299e10
0.09	0.05	0.8	0.4	1.0378567170638136e10
0.09	0.05	0.8	0.5	1.0113833686860298e10
0.09	0.05	0.8	0.6	9.77739036848059e9
0.09	0.05	0.8	0.7	9.372344681878506e9
0.09	0.05	0.8	0.8	8.898643519365498e9
0.09	0.05	0.8	0.9	8.357686873919388e9
0.09	0.05	0.8	1.0	7.758314148086303e9
0.09	0.05	0.9	0.0	1.0150208389964426e10
0.09	0.05	0.9	0.1	1.0188863213715523e10
0.09	0.05	0.9	0.2	1.0143091209893787e10
0.09	0.05	0.9	0.3	1.002767148114916e10
0.09	0.05	0.9	0.4	9.845340965336939e9
0.09	0.05	0.9	0.5	9.578788719843737e9
0.09	0.05	0.9	0.6	9.242601503579437e9
0.09	0.05	0.9	0.7	8.853862012269194e9
0.09	0.05	0.9	0.8	8.37344055619685e9
0.09	0.05	0.9	0.9	7.843138343040913e9
0.09	0.05	0.9	1.0	7.242041381957805e9
0.09	0.05	1.0	0.0	9.5445475008266e9
0.09	0.05	1.0	0.1	9.592652317495472e9
0.09	0.05	1.0	0.2	9.542734710518414e9
0.09	0.05	1.0	0.3	9.43018208285083e9
0.09	0.05	1.0	0.4	9.241043861513027e9
0.09	0.05	1.0	0.5	8.978263226786577e9
0.09	0.05	1.0	0.6	8.642698230925348e9
0.09	0.05	1.0	0.7	8.243665618333485e9
0.09	0.05	1.0	0.8	7.7877916743651905e9
0.09	0.05	1.0	0.9	7.255223683951612e9
0.09	0.05	1.0	1.0	6.654159507541533e9
0.09	0.09	0.0	0.0	-1.0e6
0.09	0.09	0.0	0.1	1.2323444728252888e10
0.09	0.09	0.0	0.2	1.2363491411847961e10
0.09	0.09	0.0	0.3	1.225853207077242e10
0.09	0.09	0.0	0.4	1.2072549505865902e10
0.09	0.09	0.0	0.5	1.179849309425858e10
0.09	0.09	0.0	0.6	1.1467589073992737e10
0.09	0.09	0.0	0.7	1.1053912312391697e10
0.09	0.09	0.0	0.8	1.0581160008359318e10
0.09	0.09	0.0	0.9	1.003638962198355e10
0.09	0.09	0.0	1.0	9.434881172687576e9
0.09	0.09	0.1	0.0	1.2624640244065584e10
0.09	0.09	0.1	0.1	1.2713881637276405e10
0.09	0.09	0.1	0.2	1.2626455838977367e10
0.09	0.09	0.1	0.3	1.2459043355838875e10
0.09	0.09	0.1	0.4	1.22262675137362e10
0.09	0.09	0.1	0.5	1.1925374092493504e10
0.09	0.09	0.1	0.6	1.1563488353188957e10
0.09	0.09	0.1	0.7	1.1155808991331736e10
0.09	0.09	0.1	0.8	1.0670068781763924e10
0.09	0.09	0.1	0.9	1.0125415742929104e10
0.09	0.09	0.1	1.0	9.511561490783333e9
0.09	0.09	0.2	0.0	1.2695717399327452e10
0.09	0.09	0.2	0.1	1.2747254160361124e10
0.09	0.09	0.2	0.2	1.2674796151808874e10
0.09	0.09	0.2	0.3	1.2507735093016544e10
0.09	0.09	0.2	0.4	1.2266449344488644e10
0.09	0.09	0.2	0.5	1.195835962404123e10
0.09	0.09	0.2	0.6	1.159152531916826e10
0.09	0.09	0.2	0.7	1.115694929982492e10
0.09	0.09	0.2	0.8	1.0671003213392265e10
0.09	0.09	0.2	0.9	1.0101642986843594e10
0.09	0.09	0.2	1.0	9.498337085910828e9
0.09	0.09	0.3	0.0	1.2609664172144432e10
0.09	0.09	0.3	0.1	1.2655462750172604e10
0.09	0.09	0.3	0.2	1.2587250007755135e10
0.09	0.09	0.3	0.3	1.2429629340266134e10
0.09	0.09	0.3	0.4	1.21923771075447e10
0.09	0.09	0.3	0.5	1.188493860560068e10
0.09	0.09	0.3	0.6	1.1517687590555994e10
0.09	0.09	0.3	0.7	1.107696729722044e10
0.09	0.09	0.3	0.8	1.0582494821809261e10
0.09	0.09	0.3	0.9	1.002984509123207e10
0.09	0.09	0.3	1.0	9.398156506388416e9
0.09	0.09	0.4	0.0	1.2438565855842892e10
0.09	0.09	0.4	0.1	1.2464137478172125e10
0.09	0.09	0.4	0.2	1.2404573479853031e10
0.09	0.09	0.4	0.3	1.2254432433942396e10
0.09	0.09	0.4	0.4	1.2025572032863358e10
0.09	0.09	0.4	0.5	1.172293451953561e10
0.09	0.09	0.4	0.6	1.1356021983628569e10
0.09	0.09	0.4	0.7	1.0917806189471737e10
0.09	0.09	0.4	0.8	1.041910866231562e10
0.09	0.09	0.4	0.9	9.870002301374403e9
0.09	0.09	0.4	1.0	9.25343137761641e9
0.09	0.09	0.5	0.0	1.2179432082097332e10
0.09	0.09	0.5	0.1	1.2200229845240013e10
0.09	0.09	0.5	0.2	1.2137201871718807e10
0.09	0.09	0.5	0.3	1.1991002126943106e10
0.09	0.09	0.5	0.4	1.177274367011029e10
0.09	0.09	0.5	0.5	1.1478799400843538e10
0.09	0.09	0.5	0.6	1.1110433749409782e10
0.09	0.09	0.5	0.7	1.067823991511933e10
0.09	0.09	0.5	0.8	1.0185551668148106e10
0.09	0.09	0.5	0.9	9.629773261840656e9
0.09	0.09	0.5	1.0	9.002277269701752e9
0.09	0.09	0.6	0.0	1.185325777568527e10
0.09	0.09	0.6	0.1	1.186370811384478e10
0.09	0.09	0.6	0.2	1.1805925595997648e10
0.09	0.09	0.6	0.3	1.1658249439777267e10
0.09	0.09	0.6	0.4	1.1440618908458824e10
0.09	0.09	0.6	0.5	1.1149245300508068e10
0.09	0.09	0.6	0.6	1.0792440870868149e10
0.09	0.09	0.6	0.7	1.036317850625624e10
0.09	0.09	0.6	0.8	9.87502984805473e9
0.09	0.09	0.6	0.9	9.316212807550077e9
0.09	0.09	0.6	1.0	8.704216563777292e9
0.09	0.09	0.7	0.0	1.1458329885692717e10
0.09	0.09	0.7	0.1	1.146087243241256e10
0.09	0.09	0.7	0.2	1.1394485502692684e10
0.09	0.09	0.7	0.3	1.1255519687091236e10
0.09	0.09	0.7	0.4	1.1036865296878523e10
0.09	0.09	0.7	0.5	1.0750124346107159e10
0.09	0.09	0.7	0.6	1.0401253884649784e10
0.09	0.09	0.7	0.7	9.983164809406704e9
0.09	0.09	0.7	0.8	9.486046514972902e9
0.09	0.09	0.7	0.9	8.935603261472567e9
0.09	0.09	0.7	1.0	8.319663143918408e9
0.09	0.09	0.8	0.0	1.0992720720608244e10
0.09	0.09	0.8	0.1	1.0996124715448946e10
0.09	0.09	0.8	0.2	1.0932574679131933e10
0.09	0.09	0.8	0.3	1.0790012704885174e10
0.09	0.09	0.8	0.4	1.0569188582214378e10
0.09	0.09	0.8	0.5	1.028861472080208e10
0.09	0.09	0.8	0.6	9.939836483597385e9
0.09	0.09	0.8	0.7	9.515172662732836e9
0.09	0.09	0.8	0.8	9.03056706215871e9
0.09	0.09	0.8	0.9	8.482425092447648e9
0.09	0.09	0.8	1.0	7.878086997196149e9
0.09	0.09	0.9	0.0	1.0462936757823214e10
0.09	0.09	0.9	0.1	1.0466836473746685e10
0.09	0.09	0.9	0.2	1.0392811361919666e10
0.09	0.09	0.9	0.3	1.0254458590213226e10
